mode,service,train_uid,platform,operator,aimed_departure_time,expected_departure_time,best_departure_estimate_mins,aimed_arrival_time,expected_arrival_time,best_arrival_estimate_mins,status,source,origin_code,destination_code
train,22216000,L36113,1,LO,2014/04/04 18:57:00,2014/04/04 18:57:00,58,2014/04/04 18:57:00,2014/04/04 18:57:00,58,ON TIME,Network Rail,WFJ,EUS
train,24680004,L31666,3,LT,2014/04/04 19:00:00,2014/04/04 19:00:00,61,2014/04/04 19:00:00,2014/04/04 19:00:00,61,ON TIME,Network Rail,EPH,HRW
train,24680004,L31134,2,LT,2014/04/04 19:04:00,2014/04/04 19:04:00,65,2014/04/04 19:03:00,2014/04/04 19:03:00,64,ON TIME,Network Rail,HRW,EPH
train,22216000,L36196,4,LO,2014/04/04 19:07:00,2014/04/04 19:07:00,68,2014/04/04 19:06:00,2014/04/04 19:06:00,67,ON TIME,Network Rail,EUS,WFJ
train,24680004,L31750,3,LT,2014/04/04 19:09:00,2014/04/04 19:09:00,70,2014/04/04 19:08:00,2014/04/04 19:08:00,69,ON TIME,Network Rail,EPH,HRW
train,24680004,L31354,2,LT,2014/04/04 19:11:00,2014/04/04 19:11:00,72,2014/04/04 19:09:00,2014/04/04 19:09:00,70,ON TIME,Network Rail,SBP,EPH
train,24680004,L31459,3,LT,2014/04/04 19:12:00,2014/04/04 19:12:00,73,2014/04/04 19:11:00,2014/04/04 19:11:00,72,ON TIME,Network Rail,EPH,SBP
train,24680004,L31361,2,LT,2014/04/04 19:17:00,2014/04/04 19:17:00,78,2014/04/04 19:15:00,2014/04/04 19:15:00,76,ON TIME,Network Rail,HRW,EPH
train,24680004,L31764,3,LT,2014/04/04 19:16:00,2014/04/04 19:16:00,77,2014/04/04 19:16:00,2014/04/04 19:16:00,77,ON TIME,Network Rail,EPH,HRW
train,22216000,L36115,1,LO,2014/04/04 19:17:00,2014/04/04 19:17:00,78,2014/04/04 19:17:00,2014/04/04 19:17:00,78,ON TIME,Network Rail,WFJ,EUS
train,24680004,L31468,3,LT,2014/04/04 19:20:00,2014/04/04 19:20:00,81,2014/04/04 19:18:00,2014/04/04 19:18:00,79,ON TIME,Network Rail,EPH,SBP
train,24680004,L31041,2,LT,2014/04/04 19:27:00,2014/04/04 19:27:00,88,2014/04/04 19:25:00,2014/04/04 19:25:00,86,ON TIME,Network Rail,HRW,EPH
train,22216000,L36193,4,LO,2014/04/04 19:26:00,2014/04/04 19:26:00,87,2014/04/04 19:26:00,2014/04/04 19:26:00,87,ON TIME,Network Rail,EUS,WFJ
train,24680004,L31718,3,LT,2014/04/04 19:29:00,2014/04/04 19:29:00,90,2014/04/04 19:27:00,2014/04/04 19:27:00,88,ON TIME,Network Rail,EPH,HRW
train,24680004,L31241,2,LT,2014/04/04 19:31:00,2014/04/04 19:31:00,92,2014/04/04 19:30:00,2014/04/04 19:30:00,91,ON TIME,Network Rail,SBP,EPH
train,24680004,L31455,3,LT,2014/04/04 19:32:00,2014/04/04 19:32:00,93,2014/04/04 19:30:00,2014/04/04 19:30:00,91,ON TIME,Network Rail,EPH,SBP
train,24680004,L31202,2,LT,2014/04/04 19:37:00,2014/04/04 19:37:00,98,2014/04/04 19:35:00,2014/04/04 19:35:00,96,ON TIME,Network Rail,HRW,EPH
train,24680004,L31785,3,LT,2014/04/04 19:36:00,2014/04/04 19:36:00,97,2014/04/04 19:36:00,2014/04/04 19:36:00,97,ON TIME,Network Rail,EPH,HRW
train,22216000,L36117,1,LO,2014/04/04 19:37:00,2014/04/04 19:37:00,98,2014/04/04 19:37:00,2014/04/04 19:37:00,98,ON TIME,Network Rail,WFJ,EUS
train,24680004,L31478,3,LT,2014/04/04 19:39:00,2014/04/04 19:39:00,100,2014/04/04 19:39:00,2014/04/04 19:39:00,100,ON TIME,Network Rail,EPH,SBP
train,22216000,L36190,4,LO,2014/04/04 19:46:00,2014/04/04 19:46:00,107,2014/04/04 19:46:00,2014/04/04 19:46:00,107,ON TIME,Network Rail,EUS,WFJ
train,24680004,L31137,2,LT,2014/04/04 19:48:00,2014/04/04 19:48:00,109,2014/04/04 19:46:00,2014/04/04 19:46:00,107,ON TIME,Network Rail,HRW,EPH
train,24680004,L31758,3,LT,2014/04/04 19:48:00,2014/04/04 19:48:00,109,2014/04/04 19:47:00,2014/04/04 19:47:00,108,ON TIME,Network Rail,EPH,HRW
train,24680004,L31554,3,LT,2014/04/04 19:51:00,2014/04/04 19:51:00,112,2014/04/04 19:50:00,2014/04/04 19:50:00,111,ON TIME,Network Rail,EPH,SBP
train,24680004,L31112,2,LT,2014/04/04 19:51:00,2014/04/04 19:51:00,112,2014/04/04 19:50:00,2014/04/04 19:50:00,111,ON TIME,Network Rail,SBP,EPH
train,24680004,L31164,2,LT,2014/04/04 19:54:00,2014/04/04 19:54:00,115,2014/04/04 19:53:00,2014/04/04 19:53:00,114,ON TIME,Network Rail,HRW,EPH
train,24680004,L31682,3,LT,2014/04/04 19:55:00,2014/04/04 19:55:00,116,2014/04/04 19:53:00,2014/04/04 19:53:00,114,ON TIME,Network Rail,EPH,HRW
train,22216000,L36122,1,LO,2014/04/04 19:57:00,2014/04/04 19:57:00,118,2014/04/04 19:57:00,2014/04/04 19:57:00,118,ON TIME,Network Rail,WFJ,EUS
train,24680004,L31547,3,LT,2014/04/04 20:00:00,2014/04/04 20:00:00,121,2014/04/04 19:59:00,2014/04/04 19:59:00,120,ON TIME,Network Rail,EPH,SBP
