mode,service,train_uid,platform,operator,aimed_departure_time,expected_departure_time,best_departure_estimate_mins,aimed_arrival_time,expected_arrival_time,best_arrival_estimate_mins,status,source,origin_code,destination_code
train,12259320,G23377,12,LM,,,,2014/04/03 15:27:00,2014/04/03 15:26:00,-1,EARLY,Network Rail,BHM,EUS
train,12259320,G26941,8,LM,,,,2014/04/03 15:46:00,2014/04/03 15:46:00,0,EARLY,Network Rail,BHM,EUS
train,22216000,L36081,9,LO,,,,2014/04/03 15:50:00,2014/04/03 15:49:00,-1,NO REPORT,Network Rail,WFJ,EUS
train,22330000,G26890,10,LM,,,,2014/04/03 15:50:00,2014/04/03 15:50:00,-1,ON TIME,Network Rail,CRE,EUS
train,22100001,Y81291,4,VT,,,,2014/04/03 15:55:00,2014/04/03 15:54:00,-1,EARLY,Network Rail,BHM,EUS
train,22109001,Y81111,3,VT,,,,2014/04/03 15:59:00,2014/04/03 15:58:00,0,ON TIME,Network Rail,LIV,EUS
train,22108001,Y81113,13,VT,,,,2014/04/03 16:04:00,2014/04/03 16:09:00,0,LATE,Network Rail,MAN,EUS
train,22209000,G25209,11,LM,,,,2014/04/03 16:08:00,2014/04/03 16:09:00,0,LATE,Network Rail,TRI,EUS
train,22216000,L36084,9,LO,,,,2014/04/03 16:11:00,2014/04/03 16:10:00,0,ON TIME,Network Rail,WFJ,EUS
train,22112001,Y81671,2,VT,,,,2014/04/03 16:11:00,2014/04/03 16:15:00,-1,LATE,Network Rail,GLC,EUS
train,22100001,Y81292,15,VT,,,,2014/04/03 16:15:00,2014/04/03 16:15:00,-1,ON TIME,Network Rail,BHM,EUS
train,12259320,G25467,6,LM,,,,2014/04/03 16:18:00,2014/04/03 16:17:00,-1,ON TIME,Network Rail,BHM,EUS
train,12259320,G23381,8,LM,,,,2014/04/03 16:27:00,2014/04/03 16:27:00,0,EARLY,Network Rail,BHM,EUS
train,22216000,L36088,9,LO,,,,2014/04/03 16:30:00,2014/04/03 16:30:00,-1,ON TIME,Network Rail,WFJ,EUS
train,22108001,Y81115,1,VT,,,,2014/04/03 16:23:00,2014/04/03 16:35:00,0,LATE,Network Rail,MAN,EUS
train,22114001,Y81732,16,VT,,,,2014/04/03 16:31:00,2014/04/03 16:39:00,-1,LATE,Network Rail,EDP,EUS
train,22209000,G25216,8,LM,,,,2014/04/03 17:08:00,2014/04/03 17:09:00,-1,LATE,Network Rail,TRI,EUS
train,22216000,L36094,9,LO,,,,2014/04/03 17:11:00,2014/04/03 17:11:00,-1,ON TIME,Network Rail,WFJ,EUS
train,22108001,Y81126,2,VT,,,,2014/04/03 17:04:00,2014/04/03 17:13:00,-1,LATE,Network Rail,MAN,EUS
train,22100001,Y81296,1,VT,,,,2014/04/03 17:15:00,2014/04/03 17:15:00,-1,EARLY,Network Rail,BHM,EUS
train,22112001,Y81678,16,VT,,,,2014/04/03 17:12:00,2014/04/03 17:17:00,-1,LATE,Network Rail,GLC,EUS
train,12259320,G25472,14,LM,,,,2014/04/03 17:17:00,2014/04/03 17:21:00,-1,LATE,Network Rail,BHM,EUS
train,22108001,Y81129,12,VT,,,,2014/04/03 17:24:00,2014/04/03 17:23:00,-1,EARLY,Network Rail,MAN,EUS
train,12259320,G23384,11,LM,,,,2014/04/03 17:27:00,2014/04/03 17:26:00,-1,ON TIME,Network Rail,BHM,EUS
train,22216000,L36096,9,LO,,,,2014/04/03 17:29:00,2014/04/03 17:32:00,-1,LATE,Network Rail,WFJ,EUS
train,22114001,Y81739,4,VT,,,,2014/04/03 17:34:00,2014/04/03 17:33:00,-1,ON TIME,Network Rail,GLC,EUS
train,22209000,G25140,8,LM,,,,2014/04/03 17:37:00,2014/04/03 17:39:00,-1,LATE,Network Rail,TRI,EUS
train,22104001,Y81131,13,VT,,,,2014/04/03 17:39:00,2014/04/03 17:39:00,-1,EARLY,Network Rail,HHD,EUS
train,22108001,Y81134,15,VT,,,,2014/04/03 17:42:00,2014/04/03 17:44:00,0,LATE,Network Rail,MAN,EUS
train,22109001,Y81136,3,VT,,,,2014/04/03 17:58:00,2014/04/03 18:01:00,0,LATE,Network Rail,LIV,EUS
train,22108001,Y81139,12,VT,,,,2014/04/03 18:04:00,2014/04/03 18:07:00,-1,LATE,Network Rail,MAN,EUS
train,22209000,G25144,8,LM,,,,2014/04/03 18:07:00,2014/04/03 18:08:00,-1,EARLY,Network Rail,TRI,EUS
train,22216000,L36104,9,LO,,,,2014/04/03 18:11:00,2014/04/03 18:11:00,-1,EARLY,Network Rail,WFJ,EUS
train,22100001,Y81299,5,VT,,,,2014/04/03 18:15:00,2014/04/03 18:17:00,-1,LATE,Network Rail,BHM,EUS
train,12259320,G25475,10,LM,,,,2014/04/03 18:18:00,2014/04/03 18:18:00,-1,ON TIME,Network Rail,BHM,EUS
train,22112001,Y81685,4,VT,,,,2014/04/03 18:09:00,2014/04/03 18:21:00,0,LATE,Network Rail,GLC,EUS
