mode,service,train_uid,platform,operator,aimed_departure_time,expected_departure_time,best_departure_estimate_mins,aimed_arrival_time,expected_arrival_time,best_arrival_estimate_mins,status,source,origin_code,destination_code
train,22216000,L36252,1,LO,2014/04/04 13:17:00,2014/04/04 13:17:00,0,2014/04/04 13:17:00,2014/04/04 13:16:00,0,ON TIME,Network Rail,EUS,WFJ
train,22209000,G25190,6,LM,2014/04/04 13:19:00,2014/04/04 13:19:00,0,2014/04/04 13:19:00,2014/04/04 13:18:00,0,ON TIME,Network Rail,TRI,EUS
train,22209000,G25236,5,LM,2014/04/04 13:23:00,2014/04/04 13:23:00,0,2014/04/04 13:23:00,2014/04/04 13:22:00,0,ON TIME,Network Rail,EUS,TRI
train,22216000,L36067,2,LO,2014/04/04 13:26:00,2014/04/04 13:26:00,0,2014/04/04 13:26:00,2014/04/04 13:25:00,0,ON TIME,Network Rail,WFJ,EUS
train,22216000,L36249,1,LO,2014/04/04 13:37:00,2014/04/04 13:37:00,0,2014/04/04 13:37:00,2014/04/04 13:36:00,0,ON TIME,Network Rail,EUS,WFJ
train,22216000,L36226,1,LO,2014/04/04 16:17:00,2014/04/04 16:17:00,0,2014/04/04 16:17:00,2014/04/04 16:16:00,0,ON TIME,Network Rail,EUS,WFJ
train,22209000,G25214,6,LM,2014/04/04 16:19:00,2014/04/04 16:20:00,0,2014/04/04 16:18:00,2014/04/04 16:20:00,0,LATE,Network Rail,TRI,EUS
train,22209000,G25251,5,LM,2014/04/04 16:23:00,2014/04/04 16:23:00,0,2014/04/04 16:23:00,2014/04/04 16:22:00,0,EARLY,Network Rail,EUS,TRI
train,22216000,L36096,2,LO,2014/04/04 16:46:00,2014/04/04 16:46:00,0,2014/04/04 16:46:00,2014/04/04 16:45:00,0,ON TIME,Network Rail,WFJ,EUS
train,22209000,G25216,6,LM,2014/04/04 16:49:00,2014/04/04 16:50:00,0,2014/04/04 16:48:00,2014/04/04 16:50:00,0,LATE,Network Rail,TRI,EUS
train,22216000,L36099,2,LO,2014/04/04 17:06:00,2014/04/04 17:06:00,0,2014/04/04 17:06:00,2014/04/04 17:05:00,0,NO REPORT,Network Rail,WFJ,EUS
train,22216000,L36217,1,LO,2014/04/04 17:19:00,2014/04/04 17:19:00,0,2014/04/04 17:19:00,2014/04/04 17:19:00,0,EARLY,Network Rail,EUS,WFJ
train,22209000,G25140,6,LM,2014/04/04 17:19:00,2014/04/04 17:20:00,0,2014/04/04 17:19:00,2014/04/04 17:20:00,0,LATE,Network Rail,TRI,EUS
train,22209000,G25446,5,LM,2014/04/04 17:11:00,2014/04/04 17:22:00,0,2014/04/04 17:10:00,2014/04/04 17:22:00,0,LATE,Network Rail,EUS,TRI
train,22216000,L36104,2,LO,2014/04/04 17:26:00,2014/04/04 17:26:00,0,2014/04/04 17:26:00,2014/04/04 17:25:00,0,ON TIME,Network Rail,WFJ,EUS
train,22209000,G25255,5,LM,2014/04/04 17:30:00,2014/04/04 17:34:00,0,2014/04/04 17:29:00,2014/04/04 17:34:00,0,LATE,Network Rail,EUS,TRI
train,22216000,L36214,1,LO,2014/04/04 17:39:00,2014/04/04 17:39:00,0,2014/04/04 17:39:00,2014/04/04 17:38:00,0,EARLY,Network Rail,EUS,WFJ
train,22216000,L36105,2,LO,2014/04/04 17:46:00,2014/04/04 17:46:00,0,2014/04/04 17:46:00,2014/04/04 17:45:00,0,EARLY,Network Rail,WFJ,EUS
train,22209000,G25144,6,LM,2014/04/04 17:49:00,2014/04/04 17:52:00,0,2014/04/04 17:48:00,2014/04/04 17:52:00,0,LATE,Network Rail,TRI,EUS
train,22209000,G23943,5,LM,2014/04/04 17:52:00,2014/04/04 17:52:00,0,2014/04/04 17:51:00,2014/04/04 17:51:00,-1,EARLY,Network Rail,EUS,WFJ
train,22209000,G25261,5,LM,2014/04/04 17:56:00,2014/04/04 17:57:00,1,2014/04/04 17:55:00,2014/04/04 17:57:00,1,LATE,Network Rail,EUS,TRI
train,22216000,L36211,1,LO,2014/04/04 17:59:00,2014/04/04 17:59:00,0,2014/04/04 17:59:00,2014/04/04 17:58:00,0,EARLY,Network Rail,EUS,WFJ
train,22216000,L36108,2,LO,2014/04/04 18:06:00,2014/04/04 18:06:00,7,2014/04/04 18:06:00,2014/04/04 18:06:00,7,ON TIME,Network Rail,WFJ,EUS
train,22216000,L36208,1,LO,2014/04/04 18:19:00,2014/04/04 18:20:00,21,2014/04/04 18:19:00,2014/04/04 18:20:00,21,LATE,Network Rail,EUS,WFJ
train,22209000,G25147,6,LM,2014/04/04 18:23:00,2014/04/04 18:23:00,24,2014/04/04 18:23:00,2014/04/04 18:23:00,24,ON TIME,Network Rail,TRI,EUS
train,22216000,L36113,2,LO,2014/04/04 18:26:00,2014/04/04 18:26:00,27,2014/04/04 18:26:00,2014/04/04 18:26:00,27,ON TIME,Network Rail,WFJ,EUS
train,22209000,G25143,5,LM,2014/04/04 18:28:00,2014/04/04 18:28:00,29,2014/04/04 18:28:00,2014/04/04 18:28:00,29,ON TIME,Network Rail,EUS,TRI
train,22216000,L36205,1,LO,2014/04/04 18:39:00,2014/04/04 18:39:00,40,2014/04/04 18:39:00,2014/04/04 18:39:00,40,ON TIME,Network Rail,EUS,WFJ
train,22216000,L36115,2,LO,2014/04/04 18:46:00,2014/04/04 18:46:00,47,2014/04/04 18:46:00,2014/04/04 18:46:00,47,ON TIME,Network Rail,WFJ,EUS
train,22209000,G25150,6,LM,2014/04/04 18:49:00,2014/04/04 18:49:00,50,2014/04/04 18:49:00,2014/04/04 18:49:00,50,ON TIME,Network Rail,TRI,EUS
train,22209000,G23545,5,LM,2014/04/04 18:52:00,2014/04/04 18:52:00,53,2014/04/04 18:51:00,2014/04/04 18:51:00,52,ON TIME,Network Rail,EUS,BLY
train,22209000,G25149,5,LM,2014/04/04 18:57:00,2014/04/04 18:57:00,58,2014/04/04 18:57:00,2014/04/04 18:57:00,58,ON TIME,Network Rail,EUS,TRI
train,22216000,L36202,1,LO,2014/04/04 18:59:00,2014/04/04 18:59:00,60,2014/04/04 18:59:00,2014/04/04 18:59:00,60,ON TIME,Network Rail,EUS,WFJ
train,22216000,L36117,2,LO,2014/04/04 19:06:00,2014/04/04 19:06:00,67,2014/04/04 19:06:00,2014/04/04 19:06:00,67,ON TIME,Network Rail,WFJ,EUS
train,22216000,L36199,1,LO,2014/04/04 19:19:00,2014/04/04 19:19:00,80,2014/04/04 19:19:00,2014/04/04 19:19:00,80,ON TIME,Network Rail,EUS,WFJ
train,22209000,G25157,5,LM,2014/04/04 19:23:00,2014/04/04 19:23:00,84,2014/04/04 19:23:00,2014/04/04 19:23:00,84,ON TIME,Network Rail,EUS,TRI
train,22209000,G25154,6,LM,2014/04/04 19:23:00,2014/04/04 19:23:00,84,2014/04/04 19:23:00,2014/04/04 19:23:00,84,ON TIME,Network Rail,TRI,EUS
train,22216000,L36122,2,LO,2014/04/04 19:26:00,2014/04/04 19:26:00,87,2014/04/04 19:26:00,2014/04/04 19:26:00,87,ON TIME,Network Rail,WFJ,EUS
train,22216000,L36196,1,LO,2014/04/04 19:39:00,2014/04/04 19:39:00,100,2014/04/04 19:39:00,2014/04/04 19:39:00,100,ON TIME,Network Rail,EUS,WFJ
train,22216000,L36124,2,LO,2014/04/04 19:46:00,2014/04/04 19:46:00,107,2014/04/04 19:46:00,2014/04/04 19:46:00,107,ON TIME,Network Rail,WFJ,EUS
train,22209000,G25168,5,LM,2014/04/04 19:51:00,2014/04/04 19:51:00,112,2014/04/04 19:51:00,2014/04/04 19:51:00,112,ON TIME,Network Rail,EUS,TRI
train,22209000,G25161,6,LM,2014/04/04 19:52:00,2014/04/04 19:52:00,113,2014/04/04 19:52:00,2014/04/04 19:52:00,113,ON TIME,Network Rail,TRI,EUS
train,22216000,L36193,1,LO,2014/04/04 19:57:00,2014/04/04 19:57:00,118,2014/04/04 19:57:00,2014/04/04 19:57:00,118,ON TIME,Network Rail,EUS,WFJ
