mode,service,train_uid,platform,operator,aimed_departure_time,expected_departure_time,best_departure_estimate_mins,aimed_arrival_time,expected_arrival_time,best_arrival_estimate_mins,status,source,origin_code,destination_code
train,22209000,G25234,,LM,2014/04/04 09:06:00,2014/04/04 09:07:00,0,2014/04/04 09:05:00,2014/04/04 09:07:00,0,LATE,Network Rail,TRI,EUS
train,22209000,G25190,,LM,2014/04/04 13:01:00,2014/04/04 13:01:00,0,2014/04/04 13:01:00,2014/04/04 13:00:00,0,ON TIME,Network Rail,TRI,EUS
train,22209000,G25231,,LM,2014/04/04 13:11:00,2014/04/04 13:13:00,0,2014/04/04 13:10:00,2014/04/04 13:13:00,0,LATE,Network Rail,EUS,TRI
train,22209000,G24043,,LM,2014/04/04 13:15:00,2014/04/04 13:16:00,0,2014/04/04 13:14:00,2014/04/04 13:16:00,0,LATE,Network Rail,MKC,EUS
train,22209000,G24203,,LM,2014/04/04 13:23:00,2014/04/04 13:26:00,0,2014/04/04 13:21:00,2014/04/04 13:25:00,-1,LATE,Network Rail,EUS,NMP
train,22209000,G25192,,LM,2014/04/04 13:31:00,2014/04/04 13:31:00,0,2014/04/04 13:31:00,2014/04/04 13:30:00,0,ON TIME,Network Rail,TRI,EUS
train,24674005,W82064,,SN,2014/04/04 13:33:00,2014/04/04 13:33:00,0,2014/04/04 13:33:00,2014/04/04 13:32:00,0,EARLY,Network Rail,SCY,MKC
train,24674005,W82148,,SN,2014/04/04 13:39:00,2014/04/04 13:39:00,0,2014/04/04 13:39:00,2014/04/04 13:38:00,0,EARLY,Network Rail,MKC,SCY
train,22209000,G25236,,LM,2014/04/04 13:42:00,2014/04/04 13:43:00,0,2014/04/04 13:41:00,2014/04/04 13:43:00,0,LATE,Network Rail,EUS,TRI
