mode,service,train_uid,platform,operator,aimed_departure_time,expected_departure_time,best_departure_estimate_mins,aimed_arrival_time,expected_arrival_time,best_arrival_estimate_mins,status,source,origin_code,destination_code
train,24680004,L31041,1,LT,2014/04/04 19:10:00,2014/04/04 19:10:00,71,2014/04/04 19:10:00,2014/04/04 19:10:00,71,ON TIME,Network Rail,HRW,EPH
train,24680004,L31666,2,LT,2014/04/04 19:15:00,2014/04/04 19:15:00,76,2014/04/04 19:15:00,2014/04/04 19:15:00,76,ON TIME,Network Rail,EPH,HRW
train,24680004,L31202,1,LT,2014/04/04 19:18:00,2014/04/04 19:18:00,79,2014/04/04 19:18:00,2014/04/04 19:18:00,79,ON TIME,Network Rail,HRW,EPH
train,22216000,L36196,2,LO,2014/04/04 19:21:00,2014/04/04 19:21:00,82,2014/04/04 19:21:00,2014/04/04 19:21:00,82,ON TIME,Network Rail,EUS,WFJ
train,22216000,L36117,1,LO,2014/04/04 19:23:00,2014/04/04 19:23:00,84,2014/04/04 19:23:00,2014/04/04 19:23:00,84,ON TIME,Network Rail,WFJ,EUS
train,24680004,L31750,2,LT,2014/04/04 19:25:00,2014/04/04 19:25:00,86,2014/04/04 19:25:00,2014/04/04 19:25:00,86,ON TIME,Network Rail,EPH,HRW
train,24680004,L31137,1,LT,2014/04/04 19:31:00,2014/04/04 19:31:00,92,2014/04/04 19:31:00,2014/04/04 19:31:00,92,ON TIME,Network Rail,HRW,EPH
train,24680004,L31764,2,LT,2014/04/04 19:32:00,2014/04/04 19:32:00,93,2014/04/04 19:32:00,2014/04/04 19:32:00,93,ON TIME,Network Rail,EPH,HRW
train,24680004,L31164,1,LT,2014/04/04 19:38:00,2014/04/04 19:38:00,99,2014/04/04 19:38:00,2014/04/04 19:38:00,99,ON TIME,Network Rail,HRW,EPH
train,22216000,L36193,2,LO,2014/04/04 19:40:00,2014/04/04 19:40:00,101,2014/04/04 19:40:00,2014/04/04 19:40:00,101,ON TIME,Network Rail,EUS,WFJ
train,22216000,L36122,1,LO,2014/04/04 19:43:00,2014/04/04 19:43:00,104,2014/04/04 19:43:00,2014/04/04 19:43:00,104,ON TIME,Network Rail,WFJ,EUS
train,24680004,L31718,2,LT,2014/04/04 19:44:00,2014/04/04 19:44:00,105,2014/04/04 19:44:00,2014/04/04 19:44:00,105,ON TIME,Network Rail,EPH,HRW
train,24680004,L31260,1,LT,2014/04/04 19:49:00,2014/04/04 19:49:00,110,2014/04/04 19:49:00,2014/04/04 19:49:00,110,ON TIME,Network Rail,HRW,EPH
train,24680004,L31785,2,LT,2014/04/04 19:51:00,2014/04/04 19:51:00,112,2014/04/04 19:51:00,2014/04/04 19:51:00,112,ON TIME,Network Rail,EPH,HRW
train,24680004,L31297,1,LT,2014/04/04 19:58:00,2014/04/04 19:58:00,119,2014/04/04 19:58:00,2014/04/04 19:58:00,119,ON TIME,Network Rail,HRW,EPH
