mode,service,train_uid,platform,operator,aimed_departure_time,expected_departure_time,best_departure_estimate_mins,aimed_arrival_time,expected_arrival_time,best_arrival_estimate_mins,status,source,origin_code,destination_code
train,24680004,L31494,,LT,,,,2014/04/04 19:05:00,2014/04/04 19:05:00,67,ON TIME,Network Rail,EPH,SBP
train,22216000,L36115,,LO,2014/04/04 19:08:00,2014/04/04 19:08:00,70,2014/04/04 19:08:00,2014/04/04 19:08:00,70,ON TIME,Network Rail,WFJ,EUS
train,24680004,L31666,,LT,2014/04/04 19:11:00,2014/04/04 19:11:00,73,2014/04/04 19:11:00,2014/04/04 19:11:00,73,ON TIME,Network Rail,EPH,HRW
train,24680004,L31041,,LT,2014/04/04 19:15:00,2014/04/04 19:15:00,77,2014/04/04 19:15:00,2014/04/04 19:15:00,77,ON TIME,Network Rail,HRW,EPH
train,22216000,L36196,,LO,2014/04/04 19:16:00,2014/04/04 19:16:00,78,2014/04/04 19:16:00,2014/04/04 19:16:00,78,ON TIME,Network Rail,EUS,WFJ
train,24680004,L31750,,LT,2014/04/04 19:20:00,2014/04/04 19:20:00,82,2014/04/04 19:20:00,2014/04/04 19:20:00,82,ON TIME,Network Rail,EPH,HRW
train,24680004,L31459,,LT,,,,2014/04/04 19:23:00,2014/04/04 19:23:00,85,ON TIME,Network Rail,EPH,SBP
train,24680004,L31202,,LT,2014/04/04 19:23:00,2014/04/04 19:23:00,85,2014/04/04 19:23:00,2014/04/04 19:23:00,85,ON TIME,Network Rail,HRW,EPH
train,24680004,L31764,,LT,2014/04/04 19:27:00,2014/04/04 19:27:00,89,2014/04/04 19:27:00,2014/04/04 19:27:00,89,ON TIME,Network Rail,EPH,HRW
train,22216000,L36117,,LO,2014/04/04 19:28:00,2014/04/04 19:28:00,90,2014/04/04 19:28:00,2014/04/04 19:28:00,90,ON TIME,Network Rail,WFJ,EUS
train,24680004,L31468,,LT,,,,2014/04/04 19:30:00,2014/04/04 19:30:00,92,ON TIME,Network Rail,EPH,SBP
train,22216000,L36193,,LO,2014/04/04 19:35:00,2014/04/04 19:35:00,97,2014/04/04 19:35:00,2014/04/04 19:35:00,97,ON TIME,Network Rail,EUS,WFJ
train,24680004,L31137,,LT,2014/04/04 19:35:00,2014/04/04 19:35:00,97,2014/04/04 19:35:00,2014/04/04 19:35:00,97,ON TIME,Network Rail,HRW,EPH
train,24680004,L31718,,LT,2014/04/04 19:39:00,2014/04/04 19:39:00,101,2014/04/04 19:39:00,2014/04/04 19:39:00,101,ON TIME,Network Rail,EPH,HRW
train,24680004,L31455,,LT,,,,2014/04/04 19:42:00,2014/04/04 19:42:00,104,ON TIME,Network Rail,EPH,SBP
train,24680004,L31164,,LT,2014/04/04 19:43:00,2014/04/04 19:43:00,105,2014/04/04 19:43:00,2014/04/04 19:43:00,105,ON TIME,Network Rail,HRW,EPH
train,24680004,L31785,,LT,2014/04/04 19:47:00,2014/04/04 19:47:00,109,2014/04/04 19:47:00,2014/04/04 19:47:00,109,ON TIME,Network Rail,EPH,HRW
train,22216000,L36122,,LO,2014/04/04 19:48:00,2014/04/04 19:48:00,110,2014/04/04 19:48:00,2014/04/04 19:48:00,110,ON TIME,Network Rail,WFJ,EUS
train,24680004,L31478,,LT,,,,2014/04/04 19:50:00,2014/04/04 19:50:00,112,ON TIME,Network Rail,EPH,SBP
train,24680004,L31260,,LT,2014/04/04 19:53:00,2014/04/04 19:53:00,115,2014/04/04 19:53:00,2014/04/04 19:53:00,115,ON TIME,Network Rail,HRW,EPH
train,22216000,L36190,,LO,2014/04/04 19:55:00,2014/04/04 19:55:00,117,2014/04/04 19:55:00,2014/04/04 19:55:00,117,ON TIME,Network Rail,EUS,WFJ
