mode,service,train_uid,platform,operator,aimed_departure_time,expected_departure_time,best_departure_estimate_mins,aimed_arrival_time,expected_arrival_time,best_arrival_estimate_mins,status,source,origin_code,destination_code
train,24680004,L31701,2,LT,2014/04/04 18:43:00,2014/04/04 18:43:00,44,2014/04/04 18:43:00,2014/04/04 18:43:00,44,ON TIME,Network Rail,EPH,HRW
train,24680004,L31275,1,LT,2014/04/04 18:45:00,2014/04/04 18:45:00,46,2014/04/04 18:45:00,2014/04/04 18:45:00,46,ON TIME,Network Rail,SBP,EPH
train,22216000,L36199,2,LO,2014/04/04 18:49:00,2014/04/04 18:49:00,50,2014/04/04 18:49:00,2014/04/04 18:49:00,50,ON TIME,Network Rail,EUS,WFJ
train,24680004,L31177,1,LT,2014/04/04 18:50:00,2014/04/04 18:50:00,51,2014/04/04 18:50:00,2014/04/04 18:50:00,51,ON TIME,Network Rail,HRW,EPH
train,24680004,L31652,2,LT,2014/04/04 18:52:00,2014/04/04 18:52:00,53,2014/04/04 18:52:00,2014/04/04 18:52:00,53,ON TIME,Network Rail,EPH,HRW
train,22216000,L36113,1,LO,2014/04/04 18:55:00,2014/04/04 18:55:00,56,2014/04/04 18:55:00,2014/04/04 18:55:00,56,ON TIME,Network Rail,WFJ,EUS
train,24680004,L31494,2,LT,2014/04/04 18:57:00,2014/04/04 18:57:00,58,2014/04/04 18:57:00,2014/04/04 18:57:00,58,ON TIME,Network Rail,EPH,SBP
train,24680004,L31134,1,LT,2014/04/04 19:00:00,2014/04/04 19:00:00,61,2014/04/04 19:00:00,2014/04/04 19:00:00,61,ON TIME,Network Rail,HRW,EPH
train,24680004,L31666,2,LT,2014/04/04 19:03:00,2014/04/04 19:03:00,64,2014/04/04 19:03:00,2014/04/04 19:03:00,64,ON TIME,Network Rail,EPH,HRW
train,24680004,L31354,1,LT,2014/04/04 19:06:00,2014/04/04 19:06:00,67,2014/04/04 19:06:00,2014/04/04 19:06:00,67,ON TIME,Network Rail,SBP,EPH
train,22216000,L36196,2,LO,2014/04/04 19:09:00,2014/04/04 19:09:00,70,2014/04/04 19:09:00,2014/04/04 19:09:00,70,ON TIME,Network Rail,EUS,WFJ
train,24680004,L31361,1,LT,2014/04/04 19:10:00,2014/04/04 19:10:00,71,2014/04/04 19:10:00,2014/04/04 19:10:00,71,ON TIME,Network Rail,HRW,EPH
train,24680004,L31750,2,LT,2014/04/04 19:12:00,2014/04/04 19:12:00,73,2014/04/04 19:12:00,2014/04/04 19:12:00,73,ON TIME,Network Rail,EPH,HRW
train,24680004,L31459,2,LT,2014/04/04 19:15:00,2014/04/04 19:15:00,76,2014/04/04 19:15:00,2014/04/04 19:15:00,76,ON TIME,Network Rail,EPH,SBP
train,22216000,L36115,1,LO,2014/04/04 19:15:00,2014/04/04 19:15:00,76,2014/04/04 19:15:00,2014/04/04 19:15:00,76,ON TIME,Network Rail,WFJ,EUS
